latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
18.42223,-93.18968,336.55,0.47,0.39,2025-10-29,0739,N,nominal,2.0NRT,300.04,10.24,N
18.41859,-93.19024,333.62,0.47,0.39,2025-10-29,0739,N,nominal,2.0NRT,296.68,10.24,N
18.80067,-96.28209,306.07,0.47,0.48,2025-10-29,0739,N,nominal,2.0NRT,292.54,0.36,N
18.8696,-97.659,298.22,0.58,0.52,2025-10-29,0739,N,nominal,2.0NRT,283,1.98,N
18.23084,-92.88029,319.71,0.45,0.39,2025-10-29,0739,N,nominal,2.0NRT,293.7,2.24,N
18.19941,-92.73396,319.93,0.44,0.39,2025-10-29,0739,N,nominal,2.0NRT,294.86,2.23,N
18.30342,-94.08945,316.22,0.52,0.41,2025-10-29,0739,N,nominal,2.0NRT,296.31,3.59,N
18.22013,-93.89648,309.15,0.5,0.41,2025-10-29,0739,N,nominal,2.0NRT,293.35,1.05,N
18.50817,-96.14857,339.37,0.46,0.47,2025-10-29,0739,N,nominal,2.0NRT,296.67,40.81,N
18.20431,-94.00651,330.26,0.51,0.41,2025-10-29,0739,N,nominal,2.0NRT,295.31,13.25,N
18.0415,-93.06808,327.5,0.46,0.39,2025-10-29,0739,N,nominal,2.0NRT,293.31,2.21,N
18.06755,-93.30991,327.3,0.47,0.4,2025-10-29,0739,N,nominal,2.0NRT,293.37,2.48,N
18.06451,-93.31492,305.77,0.47,0.4,2025-10-29,0739,N,nominal,2.0NRT,293.3,1.06,N
18.0639,-93.31048,306.12,0.47,0.4,2025-10-29,0739,N,nominal,2.0NRT,292.63,1,N
18.00236,-93.08634,314.32,0.46,0.39,2025-10-29,0739,N,nominal,2.0NRT,293,1.01,N
18.41364,-96.21412,306.93,0.46,0.47,2025-10-29,0739,N,nominal,2.0NRT,292.28,0.72,N
17.89853,-92.49017,310.76,0.43,0.38,2025-10-29,0739,N,nominal,2.0NRT,293.57,3.48,N
17.89502,-92.49072,331.47,0.43,0.38,2025-10-29,0739,N,nominal,2.0NRT,293.57,3.48,N
17.88041,-92.48885,337.66,0.43,0.38,2025-10-29,0739,N,nominal,2.0NRT,293.79,4.07,N
18.09413,-94.04562,331.17,0.51,0.41,2025-10-29,0739,N,nominal,2.0NRT,295.51,5.44,N
17.87691,-92.48941,314.2,0.43,0.38,2025-10-29,0739,N,nominal,2.0NRT,292.64,1.61,N
18.09033,-94.0462,331.17,0.51,0.41,2025-10-29,0739,N,nominal,2.0NRT,293.61,5.44,N
18.00886,-93.44982,305.22,0.48,0.4,2025-10-29,0739,N,nominal,2.0NRT,292.56,0.35,N
18.00519,-93.45038,305.72,0.48,0.4,2025-10-29,0739,N,nominal,2.0NRT,292.97,0.87,N
18.10291,-94.34579,329.22,0.53,0.42,2025-10-29,0739,N,nominal,2.0NRT,294.87,2.07,N
18.10956,-94.39638,310.12,0.53,0.42,2025-10-29,0739,N,nominal,2.0NRT,294.59,1.25,N
18.10358,-94.35083,304.64,0.53,0.42,2025-10-29,0739,N,nominal,2.0NRT,293.81,2.07,N
18.03139,-93.92301,302.25,0.5,0.41,2025-10-29,0739,N,nominal,2.0NRT,291.9,0.21,N
17.90152,-93.18385,348.52,0.46,0.39,2025-10-29,0739,N,nominal,2.0NRT,300.86,50.82,N
17.90091,-93.17951,334.99,0.46,0.39,2025-10-29,0739,N,nominal,2.0NRT,293.88,5.7,N
17.89852,-93.18875,304.01,0.46,0.39,2025-10-29,0739,N,nominal,2.0NRT,293.09,1.92,N
17.89791,-93.18441,312.8,0.46,0.39,2025-10-29,0739,N,nominal,2.0NRT,292.82,1.92,N
17.89667,-93.17573,304.79,0.46,0.39,2025-10-29,0739,N,nominal,2.0NRT,292.61,0.76,N
17.89429,-93.18497,331.36,0.46,0.39,2025-10-29,0739,N,nominal,2.0NRT,293.24,1.92,N
17.89306,-93.17628,304.95,0.46,0.39,2025-10-29,0739,N,nominal,2.0NRT,292.55,0.76,N
17.95017,-93.63692,304.28,0.48,0.4,2025-10-29,0739,N,nominal,2.0NRT,292.25,0.72,N
17.94954,-93.63234,307.8,0.48,0.4,2025-10-29,0739,N,nominal,2.0NRT,292.69,0.72,N
17.94583,-93.6329,305.48,0.48,0.4,2025-10-29,0739,N,nominal,2.0NRT,292.39,1.22,N
18.02259,-94.2219,302.96,0.52,0.42,2025-10-29,0739,N,nominal,2.0NRT,292.77,0.48,N
17.93779,-93.62945,313.59,0.48,0.4,2025-10-29,0739,N,nominal,2.0NRT,292.98,1.4,N
17.92669,-93.63112,333.54,0.48,0.4,2025-10-29,0739,N,nominal,2.0NRT,295.09,6.04,N
17.91163,-93.52193,329.77,0.48,0.4,2025-10-29,0739,N,nominal,2.0NRT,293.15,3.51,N
17.84842,-93.12115,315.38,0.46,0.39,2025-10-29,0739,N,nominal,2.0NRT,291.64,2.27,N
17.84781,-93.11684,312.67,0.46,0.39,2025-10-29,0739,N,nominal,2.0NRT,292.13,1.58,N
17.84481,-93.12169,328.11,0.46,0.39,2025-10-29,0739,N,nominal,2.0NRT,293.38,12.75,N
17.84421,-93.11739,347.64,0.46,0.39,2025-10-29,0739,N,nominal,2.0NRT,300.89,25,N
17.84361,-93.11308,314.89,0.46,0.39,2025-10-29,0739,N,nominal,2.0NRT,291.99,25,N
17.8406,-93.11793,335.94,0.46,0.39,2025-10-29,0739,N,nominal,2.0NRT,299.81,25,N
17.84,-93.11362,329.99,0.46,0.39,2025-10-29,0739,N,nominal,2.0NRT,292.21,25,N
17.84121,-93.12225,318.53,0.46,0.39,2025-10-29,0739,N,nominal,2.0NRT,291.58,12.75,N
17.8394,-93.10932,310.9,0.46,0.39,2025-10-29,0739,N,nominal,2.0NRT,291.59,1.72,N
17.92514,-93.75851,304.35,0.49,0.4,2025-10-29,0739,N,nominal,2.0NRT,292.58,0.64,N
17.8376,-93.1228,303.61,0.46,0.39,2025-10-29,0739,N,nominal,2.0NRT,288.84,1.02,N
17.837,-93.11848,309.8,0.46,0.39,2025-10-29,0739,N,nominal,2.0NRT,292.5,1.3,N
17.8364,-93.11417,313.94,0.46,0.39,2025-10-29,0739,N,nominal,2.0NRT,291.59,1.3,N
17.8358,-93.10987,307.88,0.46,0.39,2025-10-29,0739,N,nominal,2.0NRT,291.24,1.77,N
17.92141,-93.75907,301.83,0.49,0.4,2025-10-29,0739,N,nominal,2.0NRT,290.92,0.64,N
17.8334,-93.11903,304.67,0.46,0.39,2025-10-29,0739,N,nominal,2.0NRT,291.43,1.3,N
17.8328,-93.11473,308.47,0.46,0.39,2025-10-29,0739,N,nominal,2.0NRT,291.07,1.3,N
17.87053,-93.49593,328.55,0.48,0.4,2025-10-29,0739,N,nominal,2.0NRT,293.09,2.67,N
17.8714,-93.49855,320.29,0.48,0.4,2025-10-29,0739,N,nominal,2.0NRT,292.98,2.62,N
17.75911,-92.91998,319.69,0.45,0.39,2025-10-29,0739,N,nominal,2.0NRT,293.06,1.79,N
17.75851,-92.91576,309.92,0.45,0.39,2025-10-29,0739,N,nominal,2.0NRT,292.55,1.79,N
17.75555,-92.92052,308.3,0.45,0.39,2025-10-29,0739,N,nominal,2.0NRT,291.9,1.79,N
17.97558,-94.5286,321.38,0.54,0.42,2025-10-29,0739,N,nominal,2.0NRT,295.31,4.87,N
17.75077,-92.91265,325.12,0.45,0.39,2025-10-29,0739,N,nominal,2.0NRT,292.93,2.65,N
17.97031,-94.51897,314.83,0.54,0.42,2025-10-29,0739,N,nominal,2.0NRT,294.45,3.3,N
19.00753,-104.26143,314.44,0.77,0.78,2025-10-29,0739,N,nominal,2.0NRT,288.59,2.76,N
17.65479,-93.36124,315.37,0.47,0.39,2025-10-29,0739,N,nominal,2.0NRT,292.38,1.43,N
17.94699,-102.20898,305.64,0.56,0.69,2025-10-29,0739,N,nominal,2.0NRT,287.08,1.61,N
17.93418,-102.21039,311.17,0.56,0.69,2025-10-29,0739,N,nominal,2.0NRT,287.46,2.81,N
17.94604,-102.20916,307.1,0.56,0.69,2025-10-29,0739,N,nominal,2.0NRT,287.33,1.1,N
17.93324,-102.21051,314.85,0.56,0.69,2025-10-29,0739,N,nominal,2.0NRT,287.59,2.44,N
29.05016,-110.71413,305.01,0.4,0.37,2025-10-29,0917,N,nominal,2.0NRT,291.48,0.73,N
26.45748,-100.15742,306,0.53,0.67,2025-10-29,0917,N,nominal,2.0NRT,286.18,1.18,N
26.45147,-100.15954,298.23,0.53,0.67,2025-10-29,0917,N,nominal,2.0NRT,286.18,0.6,N
26.45295,-100.15659,306.01,0.53,0.67,2025-10-29,0917,N,nominal,2.0NRT,286.71,1.72,N
28.12619,-110.65285,319.51,0.41,0.37,2025-10-29,0917,N,nominal,2.0NRT,291.82,1.85,N
25.48853,-103.39899,301.25,0.36,0.57,2025-10-29,0917,N,nominal,2.0NRT,289.02,0.29,N
25.48945,-103.39789,304.58,0.36,0.57,2025-10-29,0917,N,nominal,2.0NRT,289.26,0.42,N
23.86547,-103.05711,315.2,0.41,0.6,2025-10-29,0917,N,nominal,2.0NRT,279.96,1.23,N
23.85996,-103.05843,315.15,0.41,0.6,2025-10-29,0917,N,nominal,2.0NRT,278.68,1.23,N
22.04417,-98.87287,302.79,0.79,0.78,2025-10-29,0920,N,nominal,2.0NRT,289.48,1.78,N
20.71924,-100.4367,305.47,0.69,0.74,2025-10-29,0920,N,nominal,2.0NRT,282.99,3.06,N
20.58438,-101.17259,317.29,0.62,0.72,2025-10-29,0920,N,nominal,2.0NRT,284.47,3.55,N
20.52422,-100.92949,297.93,0.65,0.73,2025-10-29,0920,N,nominal,2.0NRT,286.1,2.85,N
20.52834,-100.92786,303.9,0.65,0.73,2025-10-29,0920,N,nominal,2.0NRT,285.53,1.73,N
20.58047,-101.17342,349.93,0.63,0.72,2025-10-29,0920,N,nominal,2.0NRT,287.05,13.14,N
20.57902,-101.16743,305.42,0.63,0.72,2025-10-29,0920,N,nominal,2.0NRT,283.18,5.29,N
20.60298,-103.34453,298.84,0.46,0.63,2025-10-29,0920,N,nominal,2.0NRT,287.44,0.68,N
20.58514,-103.39943,312.24,0.45,0.63,2025-10-29,0920,N,nominal,2.0NRT,284.63,1.67,N
20.58594,-103.40195,311.5,0.45,0.63,2025-10-29,0920,N,nominal,2.0NRT,284.69,0.82,N
20.58495,-103.39753,297.21,0.46,0.63,2025-10-29,0920,N,nominal,2.0NRT,284.51,0.82,N
19.67525,-103.37826,306.71,0.48,0.64,2025-10-29,0920,N,nominal,2.0NRT,288.18,1.17,N
19.00764,-104.25712,309.43,0.43,0.62,2025-10-29,0920,N,nominal,2.0NRT,290.92,2.42,N
17.94742,-102.20845,303.86,0.61,0.71,2025-10-29,0920,N,nominal,2.0NRT,287.64,1.2,N
17.94851,-102.20847,302.75,0.61,0.71,2025-10-29,0920,N,nominal,2.0NRT,287.52,1.37,N
17.93688,-102.21758,302.15,0.61,0.71,2025-10-29,0920,N,nominal,2.0NRT,287.58,1.62,N
48.67319,-102.79818,295.41,0.42,0.37,2025-10-29,0911,N,nominal,2.0NRT,264.44,0.62,N
47.96535,-103.59762,314.52,0.41,0.37,2025-10-29,0911,N,nominal,2.0NRT,268.67,1.53,N
47.73146,-103.54549,314.57,0.41,0.37,2025-10-29,0911,N,nominal,2.0NRT,267.98,1.42,N
48.88756,-122.73997,296.73,0.51,0.66,2025-10-29,0911,N,nominal,2.0NRT,282.03,0.91,N
48.17606,-124.1188,311.07,0.58,0.7,2025-10-29,0911,N,nominal,2.0NRT,279.23,2.29,N
47.49525,-114.76874,301.82,0.43,0.46,2025-10-29,0913,N,nominal,2.0NRT,269.87,1.43,N
46.62986,-123.90157,298.46,0.56,0.69,2025-10-29,0913,N,nominal,2.0NRT,280.35,1.31,N
46.62982,-123.89333,296.5,0.56,0.69,2025-10-29,0913,N,nominal,2.0NRT,280.42,0.81,N
46.58738,-123.31125,297.74,0.53,0.67,2025-10-29,0913,N,nominal,2.0NRT,280.21,1.09,N
46.58459,-123.31081,298.44,0.53,0.67,2025-10-29,0913,N,nominal,2.0NRT,279.87,1.41,N
44.11744,-103.2822,296.41,0.46,0.39,2025-10-29,0913,N,nominal,2.0NRT,269.57,1.07,N
46.02502,-123.41198,307.91,0.53,0.67,2025-10-29,0913,N,nominal,2.0NRT,278.47,1.79,N
45.82031,-123.11008,310.93,0.51,0.66,2025-10-29,0913,N,nominal,2.0NRT,279.07,2.53,N
42.08561,-97.36647,301.72,0.62,0.54,2025-10-29,0913,N,nominal,2.0NRT,274.93,2.37,N
45.47652,-123.43304,305.21,0.53,0.67,2025-10-29,0913,N,nominal,2.0NRT,278.53,1.11,N
45.47641,-123.42455,298.32,0.53,0.67,2025-10-29,0913,N,nominal,2.0NRT,278.36,1.11,N
45.48076,-123.43391,298.28,0.53,0.67,2025-10-29,0913,N,nominal,2.0NRT,278.4,2.12,N
45.47431,-123.42593,297.45,0.53,0.67,2025-10-29,0913,N,nominal,2.0NRT,279.08,1.01,N
45.47418,-123.41865,295.64,0.53,0.67,2025-10-29,0913,N,nominal,2.0NRT,279.29,1.01,N
44.74879,-116.22009,310.19,0.47,0.48,2025-10-29,0913,N,nominal,2.0NRT,261.76,1.25,N
43.14866,-115.66949,299.06,0.42,0.45,2025-10-29,0913,N,nominal,2.0NRT,271.99,0.83,N
42.68841,-111.58968,323.41,0.43,0.38,2025-10-29,0913,N,nominal,2.0NRT,273.3,1.97,N
42.68909,-111.59497,296.84,0.43,0.38,2025-10-29,0913,N,nominal,2.0NRT,268.05,1.97,N
42.68561,-111.59582,327.84,0.43,0.38,2025-10-29,0913,N,nominal,2.0NRT,273.6,58.05,N
40.3535,-103.16431,317.67,0.54,0.42,2025-10-29,0913,N,nominal,2.0NRT,263.2,2.03,N
42.41594,-120.45256,298.52,0.36,0.57,2025-10-29,0913,N,nominal,2.0NRT,271.55,0.88,N
42.41574,-120.44871,296.69,0.36,0.57,2025-10-29,0913,N,nominal,2.0NRT,270.35,0.88,N
42.41555,-120.44494,308.98,0.36,0.57,2025-10-29,0913,N,nominal,2.0NRT,269.1,1.38,N
42.39864,-120.42995,326.06,0.36,0.57,2025-10-29,0913,N,nominal,2.0NRT,271.5,2.97,N
42.39885,-120.43399,298.2,0.36,0.57,2025-10-29,0913,N,nominal,2.0NRT,268.18,2.36,N
40.63379,-110.97447,295.32,0.4,0.37,2025-10-29,0913,N,nominal,2.0NRT,268.62,1.81,N
40.82336,-114.25639,297.79,0.52,0.41,2025-10-29,0913,N,nominal,2.0NRT,272.6,1.39,N
40.14059,-110.38635,300.89,0.39,0.36,2025-10-29,0913,N,nominal,2.0NRT,269.06,0.61,N
41.20663,-121.88863,298.71,0.42,0.61,2025-10-29,0913,N,nominal,2.0NRT,280.69,2.14,N
41.20615,-121.87727,305.34,0.42,0.61,2025-10-29,0913,N,nominal,2.0NRT,280.45,1.67,N
40.37432,-123.8635,296.78,0.52,0.67,2025-10-29,0915,N,nominal,2.0NRT,282.82,0.57,N
40.37691,-123.85742,295.74,0.52,0.67,2025-10-29,0915,N,nominal,2.0NRT,282.23,0.63,N
40.37073,-123.86112,298.54,0.52,0.67,2025-10-29,0915,N,nominal,2.0NRT,283.35,0.63,N
40.3632,-123.81873,312.48,0.52,0.67,2025-10-29,0915,N,nominal,2.0NRT,283.03,2.11,N
39.92798,-121.70836,299.38,0.4,0.6,2025-10-29,0915,N,nominal,2.0NRT,283.75,0.48,N
38.82443,-111.90961,295.52,0.41,0.37,2025-10-29,0915,N,nominal,2.0NRT,268.03,0.42,N
38.93756,-112.81577,297.78,0.44,0.38,2025-10-29,0915,N,nominal,2.0NRT,273.36,1.55,N
39.79303,-123.76355,300.2,0.51,0.66,2025-10-29,0915,N,nominal,2.0NRT,279.38,1.11,N
39.79286,-123.75788,296.97,0.51,0.66,2025-10-29,0915,N,nominal,2.0NRT,281.24,0.78,N
35.67082,-99.43062,295.42,0.35,0.57,2025-10-29,0915,N,nominal,2.0NRT,276.05,0.74,N
35.66982,-99.42679,296.44,0.35,0.57,2025-10-29,0915,N,nominal,2.0NRT,275.92,0.49,N
35.67045,-99.42947,311.1,0.35,0.57,2025-10-29,0915,N,nominal,2.0NRT,276.57,0.84,N
38.9766,-120.50344,299.59,0.34,0.56,2025-10-29,0915,N,nominal,2.0NRT,278.43,0.96,N
38.97166,-120.50821,311.8,0.34,0.56,2025-10-29,0915,N,nominal,2.0NRT,279.24,1.78,N
38.97142,-120.50432,310.58,0.34,0.56,2025-10-29,0915,N,nominal,2.0NRT,279.46,0.96,N
38.97597,-121.99873,295.59,0.41,0.6,2025-10-29,0915,N,nominal,2.0NRT,282.91,0.44,N
38.4425,-121.95793,301.38,0.4,0.6,2025-10-29,0915,N,nominal,2.0NRT,282.2,0.82,N
38.44466,-121.95686,297.82,0.4,0.6,2025-10-29,0915,N,nominal,2.0NRT,282.64,0.78,N
34.47152,-97.70959,316.08,0.47,0.64,2025-10-29,0915,N,nominal,2.0NRT,279.6,1.7,N
34.46584,-97.71188,326.05,0.47,0.64,2025-10-29,0915,N,nominal,2.0NRT,279.99,1.7,N
33.70735,-95.25647,295.92,0.66,0.73,2025-10-29,0915,N,nominal,2.0NRT,278.46,0.83,N
33.70554,-95.25617,299.11,0.66,0.73,2025-10-29,0915,N,nominal,2.0NRT,278.65,0.76,N
38.07293,-122.14071,306,0.41,0.6,2025-10-29,0915,N,nominal,2.0NRT,290.95,1.41,N
37.8831,-121.18709,296.07,0.36,0.57,2025-10-29,0915,N,nominal,2.0NRT,283.33,0.37,N
37.45625,-121.93263,296.82,0.39,0.59,2025-10-29,0915,N,nominal,2.0NRT,282.21,0.59,N
32.74031,-95.60687,320.41,0.67,0.73,2025-10-29,0915,N,nominal,2.0NRT,281.77,2.77,N
32.73867,-95.60506,320.33,0.67,0.73,2025-10-29,0915,N,nominal,2.0NRT,281.66,3.13,N
32.57286,-95.09309,299.41,0.72,0.75,2025-10-29,0915,N,nominal,2.0NRT,281.48,0.78,N
36.7551,-118.86928,297.67,0.53,0.5,2025-10-29,0915,N,nominal,2.0NRT,282.46,1.35,N
36.7545,-118.86163,302.33,0.52,0.5,2025-10-29,0915,N,nominal,2.0NRT,284.03,1.97,N
36.75039,-118.86884,298.39,0.53,0.5,2025-10-29,0915,N,nominal,2.0NRT,282.81,1.35,N
36.35923,-114.91394,303.05,0.49,0.4,2025-10-29,0915,N,nominal,2.0NRT,284.47,1.71,N
36.35792,-114.90987,313.31,0.49,0.4,2025-10-29,0915,N,nominal,2.0NRT,284.62,2.3,N
36.75626,-118.86249,296.82,0.52,0.5,2025-10-29,0915,N,nominal,2.0NRT,283.73,1.57,N
36.75153,-118.86209,308.38,0.52,0.5,2025-10-29,0915,N,nominal,2.0NRT,283.7,3.31,N
35.0498,-106.75367,306.25,0.47,0.4,2025-10-29,0915,N,nominal,2.0NRT,274.59,0.7,N
36.62646,-120.03096,296.08,0.6,0.53,2025-10-29,0915,N,nominal,2.0NRT,281.33,0.77,N
36.62563,-120.03048,298.4,0.6,0.53,2025-10-29,0915,N,nominal,2.0NRT,281.78,0.76,N
32.45653,-97.0433,336.05,0.57,0.69,2025-10-29,0915,N,nominal,2.0NRT,281.41,4.18,N
32.45619,-97.04643,309.89,0.57,0.69,2025-10-29,0915,N,nominal,2.0NRT,280.94,2.25,N
32.45457,-97.04062,316.59,0.57,0.69,2025-10-29,0915,N,nominal,2.0NRT,281.58,2.25,N
35.51862,-113.31393,297.48,0.42,0.38,2025-10-29,0915,N,nominal,2.0NRT,280.06,0.53,N
35.11292,-112.13345,295.04,0.39,0.37,2025-10-29,0915,N,nominal,2.0NRT,279.11,0.69,N
35.11229,-112.12911,295.34,0.39,0.37,2025-10-29,0915,N,nominal,2.0NRT,278.55,0.69,N
35.10959,-112.13419,295.77,0.39,0.37,2025-10-29,0915,N,nominal,2.0NRT,278.9,0.82,N
35.10895,-112.12985,295.49,0.39,0.37,2025-10-29,0915,N,nominal,2.0NRT,279.19,0.82,N
35.10292,-112.13566,300.06,0.39,0.37,2025-10-29,0915,N,nominal,2.0NRT,278.11,0.55,N
35.09958,-112.13637,296.99,0.39,0.37,2025-10-29,0915,N,nominal,2.0NRT,277.99,0.55,N
35.14641,-114.08929,297.14,0.44,0.39,2025-10-29,0915,N,nominal,2.0NRT,286.48,0.34,N
34.78082,-112.08192,298.37,0.39,0.36,2025-10-29,0915,N,nominal,2.0NRT,282.69,0.66,N
34.77822,-112.98532,302.4,0.41,0.37,2025-10-29,0915,N,nominal,2.0NRT,283.86,0.82,N
34.77759,-112.98083,298.46,0.41,0.37,2025-10-29,0915,N,nominal,2.0NRT,283.09,0.92,N
34.77545,-112.9905,295.91,0.41,0.37,2025-10-29,0915,N,nominal,2.0NRT,282.51,0.82,N
34.19451,-109.76353,303.8,0.39,0.36,2025-10-29,0915,N,nominal,2.0NRT,276.87,1.57,N
34.19682,-109.79787,296.03,0.39,0.36,2025-10-29,0915,N,nominal,2.0NRT,273.89,1.54,N
34.19611,-109.79368,296.24,0.39,0.36,2025-10-29,0915,N,nominal,2.0NRT,274.25,1.15,N
34.18999,-109.77773,296.99,0.39,0.36,2025-10-29,0915,N,nominal,2.0NRT,274.18,1.4,N
34.18929,-109.77354,307.38,0.39,0.36,2025-10-29,0915,N,nominal,2.0NRT,275.58,1.4,N
34.18859,-109.76933,296.63,0.39,0.36,2025-10-29,0915,N,nominal,2.0NRT,274.12,0.64,N
34.18668,-109.77853,322.48,0.39,0.36,2025-10-29,0915,N,nominal,2.0NRT,276.93,1.4,N
34.18879,-109.79111,297.43,0.39,0.36,2025-10-29,0915,N,nominal,2.0NRT,275.11,1.18,N
34.18809,-109.78691,298.69,0.39,0.36,2025-10-29,0915,N,nominal,2.0NRT,274.59,1.23,N
34.18599,-109.77434,313.36,0.39,0.36,2025-10-29,0915,N,nominal,2.0NRT,275.82,1.4,N
34.18528,-109.77014,298.1,0.39,0.36,2025-10-29,0915,N,nominal,2.0NRT,274.47,0.64,N
34.18387,-109.76174,300.8,0.39,0.36,2025-10-29,0915,N,nominal,2.0NRT,275.47,0.96,N
34.18478,-109.78772,300.35,0.39,0.36,2025-10-29,0915,N,nominal,2.0NRT,275.29,0.89,N
34.18408,-109.78353,298.48,0.39,0.36,2025-10-29,0915,N,nominal,2.0NRT,275.62,0.89,N
34.18337,-109.77934,297.76,0.39,0.36,2025-10-29,0915,N,nominal,2.0NRT,274.44,0.91,N
34.18267,-109.77514,310.95,0.39,0.36,2025-10-29,0915,N,nominal,2.0NRT,275.81,0.91,N
34.18126,-109.76675,304.33,0.39,0.36,2025-10-29,0915,N,nominal,2.0NRT,274.77,1.49,N
34.18055,-109.76255,305.11,0.39,0.36,2025-10-29,0915,N,nominal,2.0NRT,273.14,1.2,N
34.17936,-109.77595,295.86,0.39,0.36,2025-10-29,0915,N,nominal,2.0NRT,274.56,0.91,N
34.17866,-109.77175,305.5,0.39,0.36,2025-10-29,0915,N,nominal,2.0NRT,274.57,1.49,N
34.17795,-109.76756,314.48,0.39,0.36,2025-10-29,0915,N,nominal,2.0NRT,274.78,1.49,N
34.17725,-109.76335,308.78,0.39,0.36,2025-10-29,0915,N,nominal,2.0NRT,274.57,1.2,N
34.17464,-109.76838,298.23,0.39,0.36,2025-10-29,0915,N,nominal,2.0NRT,275.18,1.06,N
32.49676,-102.08405,309.46,0.6,0.53,2025-10-29,0915,N,nominal,2.0NRT,274.18,2.77,N
32.28076,-101.40737,295.29,0.33,0.55,2025-10-29,0915,N,nominal,2.0NRT,278.56,0.84,N
32.43179,-102.0921,303.71,0.6,0.53,2025-10-29,0915,N,nominal,2.0NRT,275.7,1.51,N
32.42976,-102.09238,338.56,0.6,0.53,2025-10-29,0915,N,nominal,2.0NRT,279.17,6.68,N
32.27053,-101.42068,296.17,0.33,0.55,2025-10-29,0915,N,nominal,2.0NRT,281.48,0.83,N
32.42607,-102.12054,305.02,0.6,0.53,2025-10-29,0915,N,nominal,2.0NRT,275.21,1.75,N
32.33073,-101.82721,297.56,0.63,0.54,2025-10-29,0915,N,nominal,2.0NRT,276.47,1.34,N
32.32589,-101.82887,308.7,0.63,0.54,2025-10-29,0915,N,nominal,2.0NRT,276.94,2.38,N
32.66154,-103.48135,308.37,0.5,0.49,2025-10-29,0915,N,nominal,2.0NRT,275.19,0.98,N
32.6599,-103.48338,309.85,0.5,0.49,2025-10-29,0915,N,nominal,2.0NRT,275.45,1.27,N
32.36493,-102.28848,307.2,0.59,0.53,2025-10-29,0915,N,nominal,2.0NRT,276.72,1.41,N
32.78481,-104.22392,295.83,0.45,0.47,2025-10-29,0915,N,nominal,2.0NRT,274.92,0.58,N
32.19008,-102.0071,348.21,0.61,0.54,2025-10-29,0915,N,nominal,2.0NRT,288.72,48.03,N
32.18973,-102.00883,338.76,0.62,0.54,2025-10-29,0915,N,nominal,2.0NRT,288.6,41.31,N
32.14527,-101.97487,303.18,0.62,0.54,2025-10-29,0915,N,nominal,2.0NRT,276.87,1.06,N
32.13345,-102.03455,304.28,0.61,0.54,2025-10-29,0915,N,nominal,2.0NRT,277.23,1.69,N
32.08273,-101.95374,310.3,0.62,0.54,2025-10-29,0915,N,nominal,2.0NRT,276.71,2.17,N
32.08117,-101.94724,297.21,0.62,0.54,2025-10-29,0915,N,nominal,2.0NRT,276.43,1.32,N
32.08677,-101.95248,297.59,0.62,0.54,2025-10-29,0915,N,nominal,2.0NRT,276.32,2.21,N
32.08524,-101.94595,296.77,0.62,0.54,2025-10-29,0915,N,nominal,2.0NRT,276.39,2.21,N
34.62347,-117.10017,305.84,0.4,0.44,2025-10-29,0915,N,nominal,2.0NRT,287.65,1.5,N
32.16444,-102.59151,296.15,0.57,0.52,2025-10-29,0915,N,nominal,2.0NRT,277.28,0.5,N
32.14151,-102.51496,296.37,0.58,0.52,2025-10-29,0915,N,nominal,2.0NRT,277.13,0.62,N
34.61015,-117.33527,299,0.41,0.45,2025-10-29,0915,N,nominal,2.0NRT,280.76,0.79,N
34.60602,-117.33605,298.97,0.41,0.45,2025-10-29,0915,N,nominal,2.0NRT,280.78,0.68,N
31.98151,-102.01523,307.71,0.62,0.54,2025-10-29,0915,N,nominal,2.0NRT,276.44,1.62,N
31.98116,-102.01509,303.87,0.62,0.54,2025-10-29,0915,N,nominal,2.0NRT,276.21,1.49,N
31.85044,-101.77553,296.9,0.32,0.55,2025-10-29,0915,N,nominal,2.0NRT,277.99,0.56,N
32.22208,-103.52984,338.16,0.5,0.49,2025-10-29,0915,N,nominal,2.0NRT,279.57,8.12,N
32.22088,-103.52456,304.93,0.51,0.49,2025-10-29,0915,N,nominal,2.0NRT,276.24,3.9,N
32.22445,-103.52502,298.88,0.51,0.49,2025-10-29,0915,N,nominal,2.0NRT,276.73,4.09,N
32.22001,-103.5264,336.96,0.51,0.49,2025-10-29,0915,N,nominal,2.0NRT,278.63,4.09,N
32.22118,-103.53169,295.94,0.51,0.49,2025-10-29,0915,N,nominal,2.0NRT,276.24,4.09,N
32.14925,-103.57041,295.79,0.5,0.49,2025-10-29,0915,N,nominal,2.0NRT,276.59,0.62,N
33.41888,-110.86028,338.44,0.38,0.36,2025-10-29,0915,N,nominal,2.0NRT,289.13,5.22,N
32.02246,-103.71351,299.81,0.5,0.49,2025-10-29,0915,N,nominal,2.0NRT,277.75,0.55,N
34.33513,-118.52271,305.03,0.47,0.48,2025-10-29,0915,N,nominal,2.0NRT,289.55,1.24,N
34.29195,-118.80573,307.53,0.49,0.48,2025-10-29,0915,N,nominal,2.0NRT,293.5,0.96,N
34.24251,-118.38405,298.37,0.46,0.47,2025-10-29,0915,N,nominal,2.0NRT,286.13,0.33,N
34.14154,-117.43037,307.73,0.41,0.45,2025-10-29,0915,N,nominal,2.0NRT,292.2,0.83,N
